Client,Date,Product_Name,Price,Code
Duquin,2025-09-23 11:19,Estufa de Mesa Mixta 3x1Gas Propano Avellana Plata Haceb,353500.0,DUQ00031
Duquin,2025-09-23 11:19,Estufa de Mesa 4 Puestos Gas Propano Negra Haceb,340000.0,DUQ00022
Duquin,2025-09-23 11:19,Estufa de mesa 2 puestos gas natural Negra Haceb,133500.0,DUQ00030
Duquin,2025-09-23 11:19,Estufa de mesa 2 puestos gas propano Negra Haceb,133500.0,DUQ00036
Duquin,2025-09-23 11:19,Estufa de mesa 4 puestos gas natural avellana tapa de vidrio Negra Haceb,461600.0,DUQ00032
Duquin,2025-09-23 11:19,Estufa de empotrar 4 puestos gas natural Acero Inoxidabe Challenger,441200.0,DUQ00025
Duquin,2025-09-23 11:19,Estufa de piso 4 puestos a gas - Plateada Mabe,1589400.0,DUQ00035
Duquin,2025-09-23 11:19,Estufa de empotrar 4 puestos gas natural Acero Inoxidable Challenger,459900.0,DUQ00034
Duquin,2025-09-23 11:19,Air Fryer 4.5L Negra Black+Decker,255801.0,DUQ00041
Duquin,2025-09-23 11:19,Estufa de piso 4 puestos gas natural Plata Haceb,656900.0,DUQ00026
Duquin,2025-09-23 11:19,Estufa de piso 4 puestos gas propano romero con gabinete Plata Haceb,646000.0,DUQ00029
Duquin,2025-09-23 11:19,Estufa de empotrar 4 puestos gas natural Cristal negro Haceb,876900.0,DUQ00038
